Person_ID,Age,Gender,Occupation,Monthly_Income,City_Type,Travel_Distance,Travel_Time,Fuel_Cost,Vehicle_Ownership,Preferred_Transport_Mode,Purpose_of_Travel,Satisfaction_Score
1553,28,Female,Employee,4617,Urban,9.05776023413394,16,0.0,Yes,Car,Leisure,7.8
1554,29,Female,Employee,3609,Semi-Urban,20.7637095757231,38,4.3,No,Bus,Shopping,5.3
1555,38,Female,Employee,5676,Semi-Urban,29.3679108169634,65,0.65,Yes,Car,Others,9.1
1556,47,Male,Business,13510,Urban,9.6768178854554,19,2.55,Yes,Bus,Shopping,7.0
1557,55,Female,Self-Employed,4617,Semi-Urban,21.3163662202313,34,1.67,Yes,Bus,Work,4.9
1558,29,Female,Employee,6240,Semi-Urban,47.0961764339263,95,5.61,No,Train,Work,6.6
1559,64,Female,Employee,9505,Urban,14.0893774843008,28,0.32,Yes,Car,Work,7.7
1560,37,Male,Business,8153,Rural,75.0455989103178,147,6.73,Yes,Car,Leisure,7.6
1561,41,Male,Employee,8183,Semi-Urban,22.1823578340509,45,5.53,Yes,Train,Work,7.7
1562,30,Female,Employee,4466,Urban,1.17951169890931,5,1.77,No,Metro,Work,7.7
1563,18,Male,Employee,6064,Rural,52.9754069849883,109,7.65,Yes,Car,Work,6.9
1564,55,Female,Employee,8151,Urban,29.8478313744513,62,5.4,No,Bus,Shopping,7.0
1565,53,Female,Employee,7276,Rural,60.61973658724,123,8.28,Yes,Car,Work,6.6
1566,37,Female,Employee,4368,Urban,40.7229935697026,74,6.78,Yes,Car,Work,6.8
1567,43,Female,Business,9685,Semi-Urban,39.9808868142363,90,3.47,Yes,Car,Leisure,7.0
1568,49,Female,Employee,6594,Urban,16.8844176903047,25,4.78,Yes,Car,Work,7.4
1569,18,Male,Student,870,Semi-Urban,2.66955993413123,5,2.9,No,Bike,Work,6.0
1570,34,Female,Employee,5073,Urban,18.4235795247082,31,2.97,Yes,Car,Work,8.0
1571,53,Female,Employee,6094,Urban,16.3493420801543,34,1.39,Yes,Bus,Leisure,7.4
1572,23,Male,Student,1792,Urban,11.7406304143637,24,0.0,Yes,Metro,Work,7.0
1573,46,Male,Self-Employed,8112,Rural,47.2644226588185,93,6.13,Yes,Car,Shopping,7.1
1574,21,Male,Student,886,Urban,14.4551954052625,36,5.1,Yes,Car,Work,7.1
1575,48,Female,Business,15836,Semi-Urban,32.301062706019,70,1.55,Yes,Bus,Others,6.8
1576,41,Male,Employee,5907,Semi-Urban,66.3457244468894,131,10.0,Yes,Car,Leisure,6.1
1577,18,Female,Employee,2337,Rural,42.5827594438998,89,4.17,Yes,Bike,Shopping,5.2
1578,59,Male,Employee,9036,Urban,16.3545097908308,40,1.19,No,Metro,Work,7.7
1579,30,Male,Employee,4330,Rural,41.9219783322758,89,2.68,Yes,Car,Leisure,6.6
1580,29,Female,Business,7604,Urban,21.267449493151,41,1.05,No,Metro,Shopping,8.2
1581,45,Male,Employee,5893,Semi-Urban,37.6514554995831,67,5.81,Yes,Bus,Leisure,6.0
1582,59,Female,Business,9899,Semi-Urban,30.8013414024427,63,5.24,Yes,Bus,Leisure,8.0
1583,26,Female,Employee,5685,Urban,1.0,5,0.59,No,Metro,Work,8.5
1584,42,Female,Self-Employed,4927,Urban,16.94646580231,30,1.03,Yes,Metro,Education,6.8
1585,48,Male,Business,6390,Urban,12.5233898113619,25,0.0,Yes,Car,Work,7.4
1586,52,Female,Self-Employed,6602,Urban,14.5140747449031,28,1.87,No,Bus,Others,5.1
1587,44,Female,Employee,4591,Rural,26.3508410550933,59,2.43,Yes,Car,Leisure,6.3
1588,36,Female,Employee,3870,Urban,26.4662573817615,62,3.6,Yes,Metro,Work,8.0
1589,29,Female,Business,11427,Rural,67.1348635168774,140,7.41,Yes,Car,Education,7.1
1590,43,Female,Self-Employed,3107,Urban,26.445647981125,52,2.58,Yes,Car,Leisure,5.8
1591,25,Female,Self-Employed,867,Rural,72.939586015619,151,9.07,Yes,Car,Work,4.1
1592,18,Female,Student,1811,Semi-Urban,43.8847595319119,91,5.97,Yes,Car,Leisure,5.2
1593,48,Male,Business,9788,Semi-Urban,17.8657623691033,35,4.59,Yes,Bus,Work,6.0
1594,55,Male,Employee,7173,Urban,29.7470973125748,69,2.9,Yes,Metro,Education,7.4
1595,18,Male,Employee,3328,Semi-Urban,21.0854727366873,38,3.62,No,Train,Leisure,6.8
1596,26,Male,Employee,4947,Urban,12.8527390074003,28,5.15,Yes,Metro,Education,8.0
1597,51,Male,Employee,5970,Urban,20.6552182450153,45,3.62,Yes,Bus,Education,5.2
1598,72,Male,Self-Employed,8452,Semi-Urban,46.348111807811,91,7.89,Yes,Train,Shopping,8.4
1599,42,Female,Employee,3985,Semi-Urban,43.5835509041683,89,3.99,Yes,Bus,Work,5.1
1600,31,Male,Business,9484,Urban,11.7976921493672,28,0.0,Yes,Bus,Leisure,7.0
1601,39,Female,Employee,6863,Semi-Urban,25.8960255896678,53,2.79,Yes,Train,Shopping,7.1
1602,62,Male,Employee,7060,Semi-Urban,73.017988529092,148,8.66,Yes,Car,Work,7.4
1603,32,Male,Employee,3664,Urban,14.6854884920013,29,3.9,No,Bike,Work,4.7
1604,30,Male,Employee,6525,Semi-Urban,32.5734292304174,69,2.45,Yes,Car,Shopping,6.3
1605,34,Male,Employee,3913,Semi-Urban,24.2966526359186,47,2.74,Yes,Car,Leisure,6.3
1606,27,Female,Business,5730,Urban,16.9573627925676,32,4.18,No,Bike,Shopping,7.0
1607,43,Female,Self-Employed,7274,Semi-Urban,37.970342008671,76,4.99,No,Bus,Work,5.7
1608,66,Male,Retired,3034,Semi-Urban,34.7566068694355,75,4.15,Yes,Car,Shopping,6.0
1609,46,Male,Employee,3904,Semi-Urban,40.7258997018182,72,5.36,Yes,Train,Work,6.7
1610,38,Male,Employee,8420,Urban,29.1083000195388,53,1.24,Yes,Car,Shopping,7.9
1611,37,Female,Business,7459,Semi-Urban,26.0742094056365,63,0.84,Yes,Car,Shopping,6.7
1612,18,Female,Student,1298,Urban,15.3446699376169,32,0.0,Yes,Metro,Leisure,7.0
1613,55,Female,Employee,7883,Urban,9.81721237959555,17,1.59,No,Walk,Leisure,6.9
1614,40,Female,Employee,6937,Urban,17.357586886605,38,3.92,Yes,Bus,Work,5.8
1615,39,Female,Self-Employed,9422,Rural,38.6306099725116,73,6.17,Yes,Bike,Work,5.2
1616,75,Male,Retired,1339,Semi-Urban,27.1183551284871,43,5.54,Yes,Car,Education,7.5
1617,46,Male,Employee,7838,Urban,3.32381300755499,8,3.31,Yes,Car,Leisure,7.7
1618,30,Female,Self-Employed,6986,Urban,15.7823582625573,27,2.18,Yes,Metro,Others,5.4
1619,35,Female,Business,8338,Urban,18.4381569752398,37,2.08,No,Bus,Shopping,6.7
1620,59,Female,Business,14711,Urban,29.8838108255383,61,6.54,Yes,Car,Education,8.9
1621,43,Female,Employee,7701,Semi-Urban,42.0425372178476,84,3.64,No,Bus,Leisure,6.6
1622,20,Male,Business,2354,Semi-Urban,28.2547381505402,47,1.03,Yes,Car,Work,7.2
1623,55,Female,Business,16999,Rural,22.8064182462782,45,2.06,Yes,Bike,Education,7.7
1624,31,Female,Self-Employed,2382,Rural,25.5742598866904,53,2.16,No,Walk,Education,5.4
1625,70,Male,Retired,1864,Semi-Urban,15.5655749079204,24,1.96,Yes,Car,Others,6.6
1626,58,Female,Business,11414,Urban,30.024336283595,52,1.9,Yes,Car,Education,8.7
1627,35,Female,Employee,8387,Urban,17.3024839754109,29,2.82,Yes,Car,Work,7.8
1628,61,Male,Employee,7637,Semi-Urban,26.2555067110716,56,2.01,Yes,Train,Work,6.5
1629,43,Male,Business,9854,Urban,7.32112315877388,5,3.33,Yes,Bus,Leisure,6.6
1630,54,Male,Employee,9548,Semi-Urban,22.1583823940911,48,0.27,Yes,Bus,Work,6.4
1631,49,Female,Employee,6449,Rural,37.8140121098724,77,4.26,No,Bus,Shopping,4.1
1632,29,Male,Employee,3132,Rural,76.325104325103,151,8.49,Yes,Car,Education,6.6
1633,32,Female,Business,7048,Urban,14.760452423538,22,2.23,No,Bus,Work,6.3
1634,57,Female,Employee,9756,Urban,3.4202686618084,5,2.26,Yes,Bus,Leisure,5.8
1635,36,Male,Business,9112,Semi-Urban,69.6568891209555,143,8.89,Yes,Car,Education,6.7
1636,35,Female,Business,14541,Semi-Urban,17.8975829095115,42,1.89,Yes,Bus,Leisure,7.2
1637,27,Other,Employee,5806,Urban,10.273317520609,15,2.62,Yes,Car,Leisure,8.5
1638,48,Male,Employee,5832,Semi-Urban,54.6521658145082,115,8.24,Yes,Car,Leisure,7.5
1639,72,Male,Retired,3051,Semi-Urban,41.227244489136,85,5.49,Yes,Bus,Shopping,6.0
1640,25,Female,Employee,3220,Urban,11.2406160030063,22,2.12,No,Bus,Shopping,6.1
1641,42,Female,Employee,5197,Urban,5.14906459124932,6,1.91,Yes,Metro,Leisure,7.2
1642,63,Male,Employee,15018,Rural,30.6661978214994,58,0.39,Yes,Car,Others,8.0
1643,40,Male,Self-Employed,7537,Semi-Urban,21.402558213853,51,1.87,Yes,Car,Work,7.1
1644,48,Male,Employee,8091,Urban,15.0562543827963,31,2.56,Yes,Car,Shopping,7.9
1645,26,Other,Business,5530,Semi-Urban,37.8659272592195,82,3.96,Yes,Bus,Work,5.5
1646,48,Male,Employee,9154,Semi-Urban,32.7701805705298,66,3.36,No,Bus,Work,7.0
1647,39,Female,Business,12648,Rural,49.2157237215134,96,6.66,No,Bike,Shopping,6.2
1648,56,Female,Employee,10422,Urban,6.59421443844543,16,1.59,Yes,Bus,Education,5.3
1649,59,Male,Business,17849,Rural,55.8627221244777,122,7.64,Yes,Bike,Education,6.0
1650,75,Female,Business,10312,Urban,25.2441490946959,47,1.44,Yes,Bus,Work,5.8
1651,50,Male,Business,7670,Semi-Urban,32.5581247737564,69,1.07,Yes,Car,Work,6.7
1652,46,Female,Employee,5094,Semi-Urban,32.2656994035578,65,5.48,Yes,Train,Work,4.9
1653,44,Male,Business,7268,Urban,15.6640084164227,24,0.39,Yes,Bus,Work,7.6
1654,36,Female,Employee,6085,Urban,23.9456388780751,40,1.25,Yes,Metro,Leisure,5.8
1655,47,Female,Employee,5849,Rural,32.1055400112271,61,2.05,Yes,Car,Leisure,6.8
1656,37,Male,Employee,8808,Semi-Urban,56.762710035982,115,9.11,Yes,Car,Leisure,7.7
1657,44,Male,Employee,9257,Urban,18.3697779154819,41,2.63,No,Walk,Education,7.5
1658,61,Male,Employee,8090,Urban,15.2294455655909,22,2.51,Yes,Bus,Shopping,5.3
1659,26,Male,Business,13265,Urban,24.7059106933145,52,4.34,Yes,Car,Work,9.4
1660,59,Female,Employee,10132,Urban,5.54350340898835,10,0.58,Yes,Car,Work,9.3
1661,61,Female,Employee,7423,Rural,60.4409107248941,120,9.28,Yes,Car,Shopping,6.8
1662,40,Male,Employee,2986,Semi-Urban,41.4546434675992,85,2.58,Yes,Bus,Education,5.1
1663,18,Female,Employee,3473,Rural,31.2908987121241,71,1.58,Yes,Car,Others,6.1
1664,32,Female,Employee,4233,Urban,18.6851049836305,38,0.0,Yes,Car,Education,7.5
1665,61,Female,Employee,8409,Semi-Urban,39.2495776907072,71,5.55,Yes,Bus,Leisure,6.2
1666,41,Male,Business,9917,Urban,13.5700950424805,26,2.64,No,Metro,Work,7.8
1667,27,Male,Employee,4794,Semi-Urban,47.9422633284549,100,4.81,No,Bus,Shopping,5.8
1668,34,Male,Employee,6185,Urban,10.4259659811386,25,0.79,Yes,Metro,Work,8.0
1669,54,Female,Employee,5581,Urban,17.1625699667469,37,4.6,Yes,Car,Work,10.0
1670,50,Male,Business,12234,Semi-Urban,33.0248932631702,63,2.57,Yes,Bus,Work,6.0
1671,38,Male,Business,7881,Urban,10.0824254159386,13,1.8,No,Walk,Leisure,8.1
1672,36,Male,Employee,5899,Semi-Urban,42.5432702767815,88,3.73,No,Train,Work,6.3
1673,36,Female,Employee,7036,Semi-Urban,31.8839637897627,57,6.02,Yes,Train,Others,7.9
1674,28,Male,Employee,2963,Semi-Urban,12.9049031193568,29,2.81,No,Bus,Shopping,3.6
1675,66,Male,Retired,2718,Rural,13.9786779056403,31,0.0,Yes,Car,Shopping,6.7
1676,37,Male,Self-Employed,5262,Urban,21.3124597446656,40,2.04,Yes,Car,Shopping,7.8
1677,60,Male,Employee,7228,Urban,5.23519914218535,9,0.0,Yes,Metro,Shopping,8.2
1678,64,Female,Employee,9749,Semi-Urban,39.1907674010091,79,6.5,Yes,Car,Shopping,6.1
1679,56,Male,Business,9738,Semi-Urban,35.8242784044222,68,8.39,Yes,Car,Shopping,7.5
1680,35,Male,Business,7083,Urban,12.0517457842328,17,0.0,Yes,Car,Shopping,9.1
1681,48,Female,Self-Employed,4080,Semi-Urban,64.3500268582301,128,4.87,Yes,Train,Work,7.2
1682,41,Male,Business,12926,Urban,16.4373921476835,33,2.31,No,Bus,Work,7.9
1683,28,Male,Self-Employed,4515,Urban,21.0450678614565,48,2.49,Yes,Metro,Leisure,9.1
1684,46,Female,Employee,7290,Urban,17.2785297227184,30,1.25,Yes,Bus,Work,4.9
1685,24,Male,Student,2487,Urban,13.1476846150601,31,0.0,No,Walk,Work,5.8
1686,59,Male,Employee,7787,Urban,14.8472899981124,23,2.43,No,Metro,Leisure,8.0
1687,35,Male,Business,12086,Urban,26.6683421252838,46,4.98,Yes,Metro,Leisure,7.8
1688,45,Female,Employee,9007,Urban,23.7048423408034,45,8.54,Yes,Car,Leisure,8.0
1689,46,Female,Employee,8140,Urban,30.6158914535088,56,6.29,Yes,Bus,Others,7.2
1690,38,Female,Employee,5774,Urban,16.773136743783,26,0.0,No,Metro,Leisure,7.7
1691,50,Female,Employee,7963,Semi-Urban,21.8459440144887,53,2.6,Yes,Car,Education,5.9
1692,34,Male,Self-Employed,2925,Urban,11.4758644451215,20,2.56,No,Bus,Work,6.3
1693,55,Male,Employee,6329,Urban,5.49777446561127,22,0.0,Yes,Bus,Work,6.2
1694,21,Female,Student,1197,Urban,21.1363530310022,37,4.1,No,Walk,Work,4.1
1695,43,Female,Business,16671,Urban,10.312669471382,12,2.64,Yes,Metro,Work,8.9
1696,71,Male,Retired,2187,Urban,1.0,8,2.59,Yes,Metro,Work,5.9
1697,26,Female,Business,4917,Urban,34.7102055866394,65,5.77,Yes,Bus,Shopping,5.4
1698,31,Male,Business,5018,Semi-Urban,26.4409829226752,53,3.74,Yes,Bus,Leisure,5.3
1699,49,Male,Self-Employed,6619,Semi-Urban,26.3511361177128,45,1.89,Yes,Train,Leisure,6.3
1700,44,Male,Self-Employed,5785,Rural,83.4322338532073,166,7.43,No,Walk,Shopping,5.4
1701,47,Male,Employee,8330,Semi-Urban,16.8762282380372,26,2.46,Yes,Bus,Work,5.6
1702,49,Female,Employee,7906,Urban,24.0928470922653,47,2.08,No,Metro,Leisure,8.8
1703,51,Female,Employee,5029,Urban,10.3004604526078,18,0.62,No,Metro,Work,7.7
1704,58,Male,Employee,6589,Semi-Urban,15.1430683310471,31,4.06,Yes,Car,Shopping,7.5
1705,48,Male,Employee,8847,Urban,28.645742091025,60,6.18,Yes,Metro,Education,8.7
1706,38,Female,Employee,5495,Urban,22.3847755765002,45,0.22,Yes,Car,Work,7.6
1707,52,Male,Self-Employed,7875,Urban,22.3600078761203,46,2.26,Yes,Car,Work,8.0
1708,70,Female,Retired,2850,Semi-Urban,40.5148332018316,80,4.0,Yes,Car,Shopping,6.6
1709,40,Male,Employee,4548,Rural,61.9820326615536,121,8.07,Yes,Bike,Work,4.7
1710,27,Female,Employee,4245,Rural,25.3568395050391,53,0.0,Yes,Car,Shopping,7.4
1711,58,Male,Employee,6347,Urban,15.8928868579572,31,0.0,Yes,Car,Education,8.9
1712,40,Male,Self-Employed,4368,Urban,7.56989599639324,14,0.67,Yes,Car,Work,4.8
1713,18,Male,Student,1600,Semi-Urban,14.1658922140541,30,3.27,No,Bus,Work,6.9
1714,54,Male,Business,13134,Semi-Urban,41.1642999606204,77,5.09,Yes,Train,Education,7.4
1715,33,Male,Employee,2914,Urban,24.2651964452763,55,4.25,Yes,Bus,Education,5.6
1716,40,Female,Employee,5973,Semi-Urban,29.249467636579,57,3.9,Yes,Car,Leisure,6.0
1717,46,Male,Employee,5720,Semi-Urban,31.8198066149818,64,6.37,No,Train,Education,8.4
1718,44,Male,Business,8154,Rural,27.2369870983392,54,6.24,Yes,Car,Education,6.6
1719,52,Female,Employee,7399,Semi-Urban,35.1082571913184,73,2.69,Yes,Car,Work,8.3
1720,35,Female,Employee,4674,Urban,21.0806088991073,43,4.3,Yes,Car,Education,7.1
1721,49,Female,Employee,8973,Semi-Urban,46.8729160509165,93,6.64,Yes,Bus,Education,5.8
1722,38,Female,Business,12764,Semi-Urban,43.1776426344639,93,10.19,Yes,Train,Leisure,7.0
1723,53,Male,Business,14995,Semi-Urban,25.7235324920819,35,1.49,No,Train,Work,9.9
1724,51,Female,Employee,6357,Semi-Urban,25.2480643485927,56,2.8,Yes,Car,Leisure,7.3
1725,27,Female,Employee,3256,Rural,65.9080894648186,136,5.84,Yes,Bike,Leisure,5.2
1726,58,Female,Self-Employed,5664,Semi-Urban,47.1799839832509,85,3.72,Yes,Bus,Work,3.8
1727,33,Male,Business,7998,Urban,13.6240401165448,31,2.41,Yes,Bus,Education,5.7
1728,54,Male,Business,9773,Semi-Urban,28.6074213865147,62,3.84,Yes,Car,Shopping,8.1
1729,47,Male,Business,7022,Semi-Urban,52.5087064016855,107,7.38,No,Bus,Work,4.2
1730,69,Female,Retired,2958,Urban,12.120410681494,16,2.49,Yes,Car,Shopping,7.6
1731,38,Female,Employee,5193,Urban,20.9674577961902,45,2.04,Yes,Bus,Education,5.3
1732,36,Female,Self-Employed,6876,Semi-Urban,32.9473523771285,70,3.47,Yes,Car,Leisure,6.7
1733,41,Male,Self-Employed,6830,Urban,6.61973775170399,10,0.0,Yes,Metro,Leisure,8.3
1734,37,Female,Employee,7351,Semi-Urban,59.1846821003555,120,5.7,Yes,Car,Education,7.1
1735,53,Female,Employee,5411,Urban,15.9605111658518,30,1.8,Yes,Car,Work,6.6
1736,18,Male,Business,7403,Rural,35.7851204022383,75,4.69,Yes,Car,Shopping,8.3
1737,26,Female,Employee,3508,Urban,3.87355465779836,6,1.89,No,Metro,Leisure,7.9
1738,25,Male,Self-Employed,3059,Urban,4.67999361410533,6,1.78,Yes,Car,Leisure,5.8
1739,56,Female,Employee,6957,Urban,12.0167087672431,23,4.56,No,Metro,Education,7.6
1740,67,Female,Retired,4068,Semi-Urban,63.8769332530038,121,5.72,Yes,Car,Education,6.7
1741,40,Female,Employee,5441,Urban,10.322704970606,19,0.77,Yes,Car,Shopping,7.5
1742,39,Female,Employee,8248,Urban,26.5796386587696,54,1.42,No,Bus,Work,3.5
1743,43,Female,Employee,7123,Semi-Urban,33.0385449709537,70,6.52,Yes,Car,Shopping,7.4
1744,59,Female,Employee,7308,Urban,5.55079687118654,12,0.0,Yes,Car,Work,8.6
1745,28,Male,Business,11180,Semi-Urban,27.901832173244,48,5.66,Yes,Bus,Leisure,6.6
1746,45,Female,Self-Employed,6390,Semi-Urban,15.7851811439383,38,4.8,Yes,Car,Work,7.6
1747,56,Male,Employee,6201,Semi-Urban,22.1604732205421,51,3.49,Yes,Train,Leisure,8.3
1748,49,Male,Employee,9688,Urban,7.91401550499266,16,1.54,Yes,Car,Work,7.0
1749,44,Female,Employee,6789,Semi-Urban,6.442941987781,9,0.85,No,Walk,Leisure,7.5
1750,57,Female,Employee,7728,Urban,27.1023685505178,51,2.62,Yes,Car,Shopping,7.9
1751,18,Male,Employee,2516,Rural,54.2203406044456,107,5.63,Yes,Car,Education,5.0
1752,52,Male,Employee,8969,Rural,36.2744318876379,73,4.06,No,Bike,Work,6.7
1753,32,Male,Employee,5975,Urban,16.7740619714671,32,5.66,No,Metro,Work,9.0
1754,18,Male,Student,1814,Urban,8.3161568508635,12,0.0,No,Bus,Leisure,5.9
1755,49,Male,Employee,6138,Urban,1.0,7,0.53,Yes,Car,Work,8.3
1756,62,Female,Business,15302,Urban,38.6535330658124,78,6.06,Yes,Car,Work,7.7
1757,39,Male,Employee,7267,Semi-Urban,37.8439981501558,70,3.97,Yes,Train,Education,6.9
1758,56,Male,Self-Employed,4162,Semi-Urban,26.1648044102785,53,3.97,Yes,Car,Work,6.3
1759,66,Male,Self-Employed,2666,Urban,1.0,5,0.0,Yes,Car,Work,7.7
1760,61,Other,Self-Employed,6662,Semi-Urban,12.5877530728616,21,4.16,Yes,Car,Education,7.4
1761,66,Male,Self-Employed,2353,Rural,83.0898385910981,172,12.23,Yes,Car,Work,5.2
1762,53,Male,Employee,7528,Semi-Urban,57.529078231977,115,6.71,No,Bus,Work,6.1
1763,43,Male,Employee,5629,Urban,21.0257202879915,40,0.76,Yes,Metro,Education,8.8
1764,18,Female,Student,2109,Semi-Urban,18.2738444238527,36,3.78,Yes,Car,Work,6.9
1765,38,Female,Business,8021,Semi-Urban,57.6496098196551,117,4.62,Yes,Train,Work,5.8
1766,29,Male,Self-Employed,7714,Rural,58.995652358887,117,5.07,Yes,Car,Leisure,7.0
1767,74,Male,Self-Employed,4471,Urban,20.2393955868122,40,2.32,Yes,Car,Leisure,7.4
1768,39,Male,Employee,7399,Urban,18.5693675555459,42,5.26,No,Bus,Work,6.9
1769,43,Female,Business,16131,Semi-Urban,12.3951922306084,17,2.77,Yes,Bus,Leisure,7.5
1770,50,Female,Employee,5397,Semi-Urban,17.0275857387966,27,0.75,Yes,Car,Others,8.2
1771,42,Male,Employee,6638,Semi-Urban,27.3467275038745,58,0.0,Yes,Car,Others,8.0
1772,67,Male,Business,21796,Urban,20.1491176602649,52,2.5,Yes,Car,Education,9.5
1773,32,Male,Employee,5299,Semi-Urban,14.2935187663528,32,2.22,Yes,Car,Work,8.1
1774,44,Male,Self-Employed,5623,Urban,13.5972286804464,36,1.49,Yes,Car,Education,8.2
1775,30,Female,Employee,6182,Urban,13.5871239186955,25,5.24,No,Bus,Work,5.3
1776,22,Male,Employee,4261,Semi-Urban,46.8910953399136,90,5.36,Yes,Bus,Education,6.0
1777,32,Male,Employee,2639,Urban,20.3973722848612,43,0.0,No,Metro,Shopping,6.9
1778,41,Male,Business,13046,Urban,6.91819256758293,18,0.02,Yes,Metro,Education,8.6
1779,35,Female,Business,2741,Semi-Urban,56.7002925423095,106,7.71,No,Bus,Leisure,4.8
1780,31,Female,Self-Employed,4666,Semi-Urban,17.5514025687456,34,2.88,Yes,Car,Work,8.4
1781,20,Male,Student,2103,Urban,23.737915535206,47,2.5,Yes,Metro,Work,7.8
1782,40,Male,Self-Employed,4786,Semi-Urban,26.747826524774,50,2.53,Yes,Bus,Others,6.1
1783,19,Male,Student,1153,Urban,16.3114076274669,29,0.0,Yes,Metro,Work,7.1
1784,53,Female,Employee,8618,Urban,16.8078996808344,37,2.19,Yes,Metro,Work,7.9
1785,43,Male,Employee,5023,Urban,16.5816595256703,35,1.31,No,Metro,Leisure,9.6
1786,20,Female,Employee,2166,Urban,20.3959935874765,44,2.95,Yes,Car,Leisure,6.3
1787,37,Female,Employee,6111,Rural,57.8291899586706,117,7.92,Yes,Car,Work,6.4
1788,30,Female,Business,7451,Urban,21.2691930389643,38,5.03,Yes,Car,Education,8.0
1789,46,Male,Business,6668,Semi-Urban,41.969299405177,86,3.13,Yes,Bus,Work,4.9
1790,62,Female,Employee,9155,Semi-Urban,16.0331711161123,27,0.0,Yes,Car,Education,8.9
1791,18,Female,Business,7593,Rural,55.3959814911597,109,5.5,Yes,Car,Work,5.9
1792,43,Male,Employee,5760,Urban,10.4890407799573,15,0.0,No,Bus,Education,5.6
1793,39,Male,Self-Employed,4917,Rural,27.8147504418543,52,1.69,No,Walk,Work,5.9
1794,52,Male,Employee,7905,Rural,44.203202146454,88,8.19,Yes,Car,Shopping,6.5
1795,45,Male,Employee,8285,Urban,16.4658847922807,30,2.27,No,Metro,Leisure,8.8
1796,30,Male,Employee,4575,Urban,16.9974002239022,29,5.98,Yes,Car,Shopping,6.3
1797,37,Female,Employee,6682,Urban,23.4481979611221,52,2.81,Yes,Bus,Leisure,5.2
1798,30,Male,Employee,5847,Semi-Urban,54.6096367845736,108,4.21,Yes,Car,Work,6.3
1799,58,Female,Employee,9118,Semi-Urban,40.0442124613603,77,3.19,No,Train,Education,8.3
1800,42,Male,Employee,6258,Urban,19.1368510160752,32,4.35,Yes,Car,Leisure,8.8
1801,70,Female,Retired,2087,Semi-Urban,36.4296354976348,63,2.1,Yes,Car,Education,7.1
1802,41,Male,Employee,5406,Urban,21.1378037091966,41,3.65,Yes,Car,Leisure,6.4
1803,31,Female,Business,9178,Semi-Urban,42.3048220825559,77,4.36,No,Bike,Work,5.6
1804,19,Male,Employee,6627,Urban,14.5640952491375,32,0.0,No,Metro,Leisure,8.9
1805,18,Male,Employee,3073,Semi-Urban,67.2797385050645,134,10.85,Yes,Car,Shopping,6.2
1806,18,Female,Employee,5007,Urban,10.6305330924654,29,0.1,No,Metro,Work,6.3
1807,46,Male,Business,9415,Urban,26.6356556536667,54,1.54,Yes,Metro,Leisure,9.6
1808,49,Female,Business,11181,Semi-Urban,14.6856061050959,25,1.6,Yes,Train,Work,8.0
1809,18,Female,Student,2257,Urban,21.5089322916116,33,1.56,Yes,Car,Work,6.9
1810,55,Male,Business,14042,Semi-Urban,56.5485252759025,117,11.22,Yes,Car,Education,7.4
1811,34,Female,Employee,3538,Rural,11.8556185798416,17,3.54,Yes,Car,Education,6.6
1812,44,Female,Self-Employed,4355,Urban,16.1116045844407,30,0.75,Yes,Metro,Leisure,8.4
1813,66,Male,Business,17168,Semi-Urban,45.7312106186606,99,4.54,Yes,Train,Leisure,8.8
1814,55,Female,Employee,7712,Urban,17.0157088330245,37,0.0,Yes,Car,Work,8.0
1815,37,Female,Business,5603,Urban,18.0252474848557,37,2.44,Yes,Metro,Work,6.5
1816,28,Male,Employee,3571,Urban,16.0897852990133,36,0.44,No,Metro,Work,6.9
1817,18,Male,Student,1851,Rural,28.1150434727681,60,3.55,Yes,Car,Others,6.2
1818,31,Female,Employee,6591,Urban,33.9443647372435,75,0.14,No,Metro,Leisure,6.6
1819,38,Male,Business,9253,Rural,39.929242733684,76,4.74,Yes,Bike,Shopping,6.5
1820,27,Male,Business,14975,Rural,58.6832247755781,115,10.44,Yes,Car,Education,7.8
1821,40,Male,Business,11972,Urban,9.82528258331658,15,1.29,Yes,Car,Work,9.2
1822,43,Female,Employee,5934,Semi-Urban,1.0,5,0.0,Yes,Train,Leisure,8.4
1823,38,Male,Employee,4576,Semi-Urban,21.1323068937654,41,2.49,Yes,Car,Education,6.9
1824,32,Male,Business,5375,Urban,3.41914646179889,5,0.28,Yes,Car,Education,8.1
1825,44,Female,Employee,6903,Urban,23.7325403137959,44,7.23,Yes,Metro,Education,7.2
1826,48,Male,Business,9233,Urban,10.1450558716443,27,0.55,Yes,Bus,Leisure,6.0
1827,25,Female,Employee,7010,Semi-Urban,27.2886299123005,55,0.87,Yes,Car,Leisure,6.7
1828,63,Other,Employee,10499,Semi-Urban,19.0350393109439,41,2.33,No,Bike,Work,6.7
